id;entry_time;exit_time;entry_speed;exit_speed;entry_detector;exit_detector;travel_time
1387;30.69;40.82;36.18000000000001;50.184;d1_3;d3_3;13.20
1341;31.38;77.94;36.792;64.26;d2_1;d4_1;56.40
1396;31.75;41.44;51.228;51.300000000000004;d1_2;d3_2;12.40
1422;32.11;42.98;45.468;45.431999999999995;d1_1;d3_1;13.90
1434;33.74;43.62;50.22;49.968;d1_2;d3_2;12.70
1380;33.74;43.68;41.652;50.724000000000004;d1_3;d3_3;12.90
1428;33.80;44.59;46.368;45.792;d1_1;d3_1;13.70
1383;35.38;44.52;52.812;54.468;d1_0;d3_0;11.80
1360;35.60;46.78;43.956;52.019999999999996;d1_1;d3_0;13.90
1397;35.67;79.99;47.519999999999996;57.6;d2_0;d4_0;52.90
1313;36.04;82.82;27.612000000000002;51.876000000000005;d2_1;d4_1;58.60
1222;36.15;36.58;41.4;41.112;d3_2;d3_2;15.60
1440;37.22;46.44;47.412;54.324;d1_2;d3_2;11.90
1431;37.54;48.44;41.616;49.212;d1_0;d3_0;13.80
1447;38.56;47.77;53.46;54.396;d1_1;d3_2;11.90
1352;38.98;81.54;14.292000000000002;54.108;d2_1;d4_1;55.10
1454;39.09;49.54;37.476;49.068000000000005;d1_2;d3_1;13.60
1409;40.17;50.24;49.104000000000006;49.32;d1_0;d3_0;12.90
1464;40.24;48.69;58.176;57.456;d1_1;d3_1;11.00
1315;41.16;54.84;39.348;60.156000000000006;d1_4;d4_1;19.00
1461;41.89;50.97;53.388;52.74;d1_1;d3_1;11.90
1445;41.94;51.82;50.868;49.428000000000004;d1_0;d3_0;12.70
1415;42.66;53.24;53.424;52.632;d1_2;d3_2;13.00
1229;42.86;43.19;54.431999999999995;54.324;d3_0;d3_0;13.90
1457;43.58;54.53;49.824;56.7;d1_1;d3_1;13.50
1451;43.70;53.40;53.1;50.832;d1_0;d3_0;12.30
1444;45.14;54.89;49.32;49.824;d1_2;d3_2;12.70
1446;47.24;55.83;58.428000000000004;58.391999999999996;d1_1;d3_1;11.20
1406;48.33;58.29;42.552;49.968;d1_2;d3_2;12.90
1433;49.84;60.85;43.848;43.992000000000004;d1_2;d3_3;14.40
1467;50.65;59.06;57.924;64.872;d1_1;d3_1;10.20
1420;52.01;53.81;21.312;27.144000000000002;d1_3;d1_3;10.80
1468;52.25;52.41;49.14;48.528000000000006;d1_1;d1_1;
1450;52.62;53.90;31.932;35.676;d1_2;d1_2;8.40
1475;53.64;53.80;49.14;49.32;d1_1;d1_1;
1427;54.55;54.75;38.952000000000005;39.816;d1_1;d1_1;12.60
1482;54.71;54.88;46.872;48.924;d1_4;d1_4;6.70
1471;55.75;55.95;39.672;41.472;d1_1;d1_1;
1429;55.86;84.08;19.548;53.748;d2_0;d4_1;40.10
1476;56.52;56.68;48.204;50.364000000000004;d1_0;d1_0;
1453;57.26;57.76;33.552;36.936;d1_1;d1_1;
1486;57.47;57.65;42.804;44.028000000000006;d1_0;d1_0;
1439;57.97;58.62;25.272;30.276;d1_3;d1_3;9.00
1474;59.78;60.31;31.788;35.748;d1_1;d1_1;
1371;59.95;60.60;25.38;30.419999999999998;d1_2;d1_2;9.50
1472;61.87;62.03;49.068000000000005;47.412;d1_1;d1_1;
1494;63.57;63.75;41.832;45.612;d1_1;d1_1;
1455;64.58;64.78;38.124;41.364000000000004;d1_4;d1_4;7.80
1499;64.62;64.85;35.136;35.856;d1_1;d1_1;
1227;65.08;65.26;46.26;46.188;d3_0;d3_0;67.70
1501;65.61;65.82;36.72;39.888;d1_4;d1_4;8.90
1460;65.76;66.02;28.548;33.228;d1_1;d1_1;
1483;66.78;67.44;24.66;27.18;d1_0;d1_0;
1385;66.79;67.50;22.464000000000002;28.008000000000003;d1_3;d1_3;9.50
1181;67.59;85.38;23.400000000000002;56.34;d2_0;d4_0;27.90
1465;67.55;68.26;23.291999999999998;27.576;d1_2;d1_2;10.20
1487;68.55;68.91;20.340000000000003;25.956;d1_1;d1_1;
1470;69.98;70.13;55.872;55.943999999999996;d1_1;d1_1;
1290;70.70;85.45;29.016000000000002;52.56;d2_0;d4_1;
1424;72.93;84.84;29.016000000000002;50.112;d2_0;d3_4;20.10
1321;74.83;86.87;30.348;59.796;d2_0;d4_1;
1188;76.51;86.81;33.408;54.9;d2_0;d3_4;18.70
1346;78.28;89.33;35.784;74.196;d2_0;d4_0;
1391;79.81;80.26;40.14;39.492000000000004;d2_0;d2_0;
1205;81.54;81.99;40.068000000000005;39.96;d2_0;d2_0;
1281;82.85;83.20;49.608;52.524;d2_1;d2_1;8.50
1331;83.25;83.72;38.376000000000005;38.412;d2_0;d2_0;
