id;entry_time;exit_time;entry_speed;exit_speed;entry_detector;exit_detector;travel_time
443;10.02;17.02;47.232;86.4;d1_0;d3_0;8.90
326;10.87;71.08;47.088;64.188;d2_0;d3_4;65.90
473;10.84;17.94;60.624;83.844;d1_1;d3_0;9.00
448;11.40;19.02;50.148;84.996;d1_0;d3_0;9.60
439;11.49;17.55;45.972;98.28;d1_2;d3_1;8.00
367;11.75;22.75;39.276;44.244;d1_3;d3_3;14.00
450;12.96;20.22;51.948;93.492;d1_1;d3_0;9.10
480;13.22;20.55;39.42;82.51200000000001;d1_3;d3_2;9.60
375;13.87;75.83;41.544;103.14;d2_1;d4_1;68.90
431;14.27;22.34;38.808;94.176;d1_3;d3_2;10.20
459;14.48;21.39;49.14;91.72800000000001;d1_0;d3_0;8.90
463;14.85;21.99;45.684;87.264;d1_1;d3_1;9.20
527;14.97;20.81;64.188;94.5;d1_2;d3_2;7.60
440;15.53;24.57;44.64;90.25200000000001;d1_4;d4_1;12.90
501;16.06;23.20;45.54;83.736;d1_1;d3_1;9.10
534;16.02;23.77;61.30800000000001;88.884;d1_2;d3_2;9.60
508;16.72;22.75;57.024;99.53999999999999;d1_0;d3_0;7.80
488;16.94;26.49;43.56;90.468;d1_4;d4_1;13.40
471;17.44;24.99;48.996;88.236;d1_2;d3_2;9.50
487;18.77;28.59;42.516000000000005;89.892;d1_4;d4_1;13.70
510;18.76;24.42;55.296;99.396;d1_0;d3_0;7.50
522;19.02;24.85;63.93600000000001;93.24;d1_1;d3_1;7.60
542;20.28;26.75;57.42;78.94800000000001;d1_1;d3_1;8.60
496;20.67;27.98;47.988;69.912;d1_2;d3_2;9.70
553;21.07;27.02;58.967999999999996;94.32;d1_0;d3_0;7.80
474;21.52;28.59;45.828;79.632;d1_3;d3_3;9.00
538;22.28;28.27;59.472;91.8;d1_0;d3_0;7.80
517;22.97;29.16;52.704;96.552;d1_2;d3_1;8.00
560;23.09;29.85;54.684;86.004;d1_1;d3_1;8.70
438;24.16;77.31;41.472;111.384;d2_0;d4_0;59.80
493;24.45;30.69;47.628;96.768;d1_3;d3_3;8.20
525;24.42;31.45;54.75600000000001;80.316;d1_2;d3_1;9.00
486;24.92;32.29;36.108;85.464;d1_4;d3_3;9.80
502;26.37;33.10;50.472;81.61200000000001;d1_2;d3_1;8.90
492;26.49;32.18;58.788;94.75200000000001;d1_0;d3_0;7.50
513;26.78;35.95;40.86;87.156;d1_4;d4_1;13.20
441;27.89;78.64;32.580000000000005;105.804;d2_1;d4_1;58.50
503;28.48;34.76;58.284000000000006;86.328;d1_2;d3_1;8.10
559;29.44;36.54;47.484;86.472;d1_1;d3_1;9.00
573;31.01;37.91;51.696;87.51599999999999;d1_1;d3_1;8.90
582;31.25;36.81;62.46000000000001;96.732;d1_0;d3_0;7.30
556;32.01;38.18;43.452000000000005;99.792;d1_3;d3_3;8.20
588;32.45;38.08;62.388;96.51599999999999;d1_0;d3_0;7.40
568;32.96;39.25;53.424;83.592;d1_2;d3_2;8.30
589;34.05;39.60;62.244;99.756;d1_0;d3_0;7.30
520;34.25;41.22;52.884;78.588;d1_2;d3_2;9.00
437;34.29;81.12;26.496000000000002;113.18400000000001;d2_1;d4_1;54.90
547;35.70;42.85;43.38;83.304;d1_3;d3_2;9.40
554;36.04;41.93;60.516;93.528;d1_1;d3_1;7.80
580;37.15;44.14;45.36;84.852;d1_2;d3_2;9.10
601;37.29;45.59;44.676;86.36399999999999;d1_3;d3_2;10.30
597;37.35;43.18;54.324;95.03999999999999;d1_1;d3_1;7.70
607;38.25;43.95;62.63999999999999;92.088;d1_0;d3_0;7.50
593;38.60;45.09;40.248;94.35600000000001;d1_2;d3_1;8.60
549;38.53;46.70;45.864000000000004;87.84;d1_3;d3_2;10.20
447;39.03;83.50;16.344;109.8;d2_1;d4_1;54.30
600;39.04;46.15;45.504000000000005;88.02;d1_1;d3_1;9.20
625;39.25;45.27;59.904;90.036;d1_0;d3_0;7.90
530;39.73;47.58;43.74;94.644;d1_2;d3_1;9.90
605;40.20;46.75;47.376000000000005;90.57600000000001;d1_3;d3_3;8.60
612;40.87;48.75;42.083999999999996;89.10000000000001;d1_1;d3_1;10.00
609;41.36;48.48;44.172;93.096;d1_2;d3_2;9.20
620;42.26;49.70;42.804;82.00800000000001;d1_1;d3_1;9.50
621;42.52;49.58;45.972;88.70400000000001;d1_2;d3_3;9.10
618;43.46;49.31;58.967999999999996;97.02;d1_0;d3_0;7.70
624;43.82;51.01;39.024;92.196;d1_3;d3_2;9.40
637;44.67;51.18;44.424;92.844;d1_2;d3_1;8.50
626;44.82;52.36;47.448;77.76;d1_1;d3_1;9.60
598;45.57;53.25;49.464;75.06;d1_3;d3_1;9.90
634;45.89;53.58;44.172;82.944;d1_1;d3_1;9.70
458;46.11;86.36;16.344;109.584;d2_1;d4_1;49.00
561;46.61;53.18;48.6;88.236;d1_3;d3_3;8.70
627;47.33;56.51;39.816;91.98;d1_4;d4_1;13.20
644;47.61;54.57;49.176;94.248;d1_2;d3_2;9.00
39;47.71;80.07;29.232;69.624;d2_0;d3_4;39.80
633;47.88;54.88;55.872;89.784;d1_1;d3_1;8.90
543;48.95;55.76;54.252;89.892;d1_2;d3_2;8.70
640;49.05;55.51;59.4;93.672;d1_1;d3_0;8.20
642;49.76;56.53;49.32;92.052;d1_1;d3_1;8.70
648;50.87;56.79;58.896;94.608;d1_0;d3_0;7.70
646;51.22;51.62;42.083999999999996;47.16;d1_4;d1_4;5.40
611;51.48;57.69;57.564;88.128;d1_2;d3_1;8.00
652;51.71;57.83;57.528000000000006;91.44;d1_0;d3_0;7.90
664;53.70;54.06;48.528000000000006;52.452000000000005;d1_0;d1_0;5.00
662;54.41;54.80;43.56;47.88;d1_2;d1_2;5.30
512;55.13;84.44;4.572;112.644;d2_1;d4_1;39.30
674;55.95;56.33;45.504000000000005;50.580000000000005;d1_1;d1_1;5.20
675;58.01;58.44;39.96;45.576;d1_0;d1_0;5.70
676;58.42;58.86;38.088;43.596;d1_4;d1_4;5.70
563;58.55;88.12;26.424;91.296;d2_0;d4_0;
678;59.11;59.49;46.548;50.472;d1_2;d1_2;5.10
630;59.74;60.20;36.54;41.832;d1_1;d1_1;5.90
688;61.28;61.75;34.056000000000004;40.752;d1_3;d1_3;6.20
680;62.48;62.93;36.72;44.136;d1_2;d1_2;5.80
682;63.83;66.95;1.692;1.368;d2_0;d2_0;
687;64.55;65.02;34.2;41.22;d1_2;d1_2;6.20
79;64.63;65.15;31.356000000000005;38.196;d1_3;d1_3;6.50
301;67.20;67.46;67.428;71.424;d3_0;d3_0;68.70
677;69.47;69.70;32.580000000000005;34.848;d1_0;d1_0;
690;72.26;72.72;35.928000000000004;43.019999999999996;d1_0;d1_0;8.90
590;78.15;85.82;26.496000000000002;117.07200000000002;d2_1;d4_1;16.70
466;79.84;87.25;35.64;113.148;d2_1;d4_1;19.30
704;82.05;82.62;41.940000000000005;48.6;d2_1;d2_1;10.30
551;82.78;84.28;10.944;22.14;d2_0;d2_0;
592;83.88;84.03;51.876000000000005;53.136;d2_1;d2_1;8.40
472;85.46;86.08;26.244;30.636;d2_0;d2_0;
54;87.05;87.30;69.98400000000001;73.044;d2_1;d2_1;6.40
732;87.34;87.56;34.884;36.54;d2_0;d2_0;
685;87.53;87.74;38.628;40.032;d2_0;d2_0;
766;88.90;89.08;43.668000000000006;44.496;d1_3;d1_3;
567;88.96;89.36;44.532;46.152;d2_0;d2_0;
683;89.21;89.43;34.632;35.604000000000006;d1_4;d1_4;
