id;entry_time;exit_time;entry_speed;exit_speed;entry_detector;exit_detector;travel_time
797;20.68;32.49;35.028000000000006;44.496;d1_2;d3_1;15.20
676;20.71;21.02;57.96000000000001;60.40800000000001;d4_1;d4_1;21.50
822;21.44;30.46;40.392;57.096;d1_0;d3_0;11.90
831;21.60;34.07;33.228;44.136;d1_1;d3_1;15.70
817;21.63;34.31;44.784;61.56000000000001;d1_4;d4_1;17.80
770;21.72;31.92;36.396;49.968;d1_3;d3_3;13.40
795;22.55;32.07;38.376000000000005;55.728;d1_2;d3_2;12.30
852;24.18;35.65;43.056000000000004;47.412;d1_1;d3_1;14.40
806;25.11;35.25;43.488;49.032;d1_2;d3_2;13.10
700;25.29;78.69;19.296000000000003;63.396;d2_0;d4_0;64.20
837;25.45;39.63;43.704;61.056000000000004;d1_4;d4_1;19.60
781;25.45;36.81;37.908;43.668000000000006;d1_3;d3_3;14.70
859;25.62;37.18;40.752;46.62;d1_1;d3_1;14.70
865;26.04;36.75;45.648;44.928000000000004;d1_0;d3_0;14.00
870;26.48;36.61;43.56;48.6;d1_2;d3_2;13.20
835;27.01;37.35;40.86;50.436;d1_3;d3_2;13.50
874;27.99;39.13;42.588;45.036;d1_0;d3_0;14.10
884;27.93;38.56;52.056000000000004;46.007999999999996;d1_1;d3_1;13.60
841;28.37;41.18;31.428;46.908;d1_2;d3_2;16.20
880;28.38;38.89;40.931999999999995;47.664;d1_3;d3_2;13.70
885;29.49;39.93;53.064;49.68000000000001;d1_1;d3_1;13.30
875;29.66;40.46;43.092000000000006;48.96;d1_0;d3_0;14.00
855;30.14;42.72;29.843999999999998;46.404;d1_2;d3_2;15.90
833;30.18;40.71;37.692;51.443999999999996;d1_3;d3_3;13.50
881;31.41;42.17;45.216;50.688;d1_1;d3_1;13.60
914;31.50;41.81;52.272;47.556000000000004;d1_0;d3_0;13.20
864;31.70;42.22;37.26;50.904;d1_3;d3_3;13.40
883;32.30;44.26;32.796;48.78;d1_2;d3_2;15.20
728;33.06;77.92;26.1;48.6;d2_0;d3_0;52.80
871;33.18;43.75;37.800000000000004;49.86;d1_3;d3_3;13.60
971;33.45;45.05;36.072;82.656;d1_4;d4_1;17.00
901;33.43;43.70;50.328;50.112;d1_1;d3_1;12.90
895;34.24;45.28;36.144;49.788000000000004;d1_2;d3_3;14.10
908;34.83;45.98;44.352000000000004;44.28;d1_1;d3_1;14.30
860;34.93;46.62;27.0;50.436;d1_3;d3_3;15.10
602;36.16;81.80;18.144000000000002;58.752;d2_0;d4_0;56.90
910;36.34;47.33;44.568000000000005;45.036;d1_2;d3_2;14.20
869;36.73;48.30;31.895999999999997;50.652;d1_1;d3_0;14.50
913;37.09;51.66;19.08;45.468;d1_0;d3_0;18.50
777;37.31;81.25;29.736;70.70400000000001;d2_1;d4_1;54.30
894;37.97;48.94;38.88;50.328;d1_3;d3_3;13.90
921;38.02;48.86;45.108;44.424;d1_2;d3_2;14.20
827;39.39;49.83;36.648;49.788000000000004;d1_1;d3_1;13.40
926;39.35;50.27;43.344;44.46;d1_2;d3_2;14.10
902;39.50;51.52;45.288000000000004;77.07600000000001;d1_4;d4_1;17.20
903;40.49;53.05;23.94;45.648;d1_0;d3_0;16.20
920;40.74;51.16;31.464000000000002;53.28;d1_2;d3_1;13.60
918;41.48;53.42;20.412;52.452000000000005;d1_1;d3_1;15.10
915;41.70;53.49;45.431999999999995;84.672;d1_4;d4_1;16.60
930;42.38;52.86;43.236;46.62;d1_2;d3_2;13.70
889;42.67;82.99;7.524;60.480000000000004;d2_0;d4_0;50.60
937;43.24;54.61;42.912;42.588;d1_3;d3_3;14.80
928;43.81;54.66;36.684;53.136;d1_2;d3_2;13.90
941;44.20;56.81;41.04;44.1;d1_1;d3_0;16.00
924;45.46;55.48;56.268;47.088;d1_0;d3_0;12.60
843;45.69;57.00;34.884;50.328;d1_2;d3_1;14.40
911;46.15;58.18;25.488;46.656000000000006;d1_1;d3_0;15.60
887;47.41;58.61;37.188;47.628;d1_2;d3_1;14.30
968;48.05;58.75;31.212;54.324;d1_3;d3_3;13.70
964;48.41;56.86;62.604000000000006;55.26;d1_0;d3_0;10.90
952;48.64;59.26;28.296000000000003;54.252;d1_1;d3_1;13.70
944;49.07;60.17;38.736;47.664;d1_2;d3_2;14.10
973;49.76;61.39;50.436;81.18;d1_4;d4_1;16.40
923;50.58;61.69;38.16;50.364000000000004;d1_2;d3_2;14.10
956;50.71;61.02;44.964;49.068000000000005;d1_1;d3_1;13.40
960;51.25;60.60;47.052;53.568000000000005;d1_0;d3_0;12.00
906;52.23;52.68;39.276;39.744;d1_2;d1_2;
978;52.43;52.59;50.436;49.068000000000005;d1_1;d1_1;
953;53.08;53.54;37.188;40.176;d1_3;d1_3;7.10
969;53.72;54.21;35.388;37.332;d1_1;d1_1;
931;53.75;54.20;39.024;40.248;d1_2;d1_2;
942;54.95;55.46;34.524;36.504000000000005;d1_2;d1_2;
980;55.43;55.63;39.312;39.996;d1_1;d1_1;
977;55.91;56.36;38.7;41.328;d1_0;d1_0;7.70
974;56.87;57.44;29.448;33.624;d1_2;d1_2;
947;57.82;58.22;45.0;45.0;d1_1;d1_1;
991;58.87;59.03;48.528000000000006;52.019999999999996;d1_3;d1_3;6.50
929;58.95;59.43;37.548;37.044;d1_2;d1_2;
951;59.60;60.31;27.971999999999998;24.552000000000003;d1_1;d1_1;
965;59.95;60.63;24.048;29.052000000000003;d1_4;d1_4;8.80
989;60.37;60.54;46.872;47.412;d1_0;d1_0;
985;60.63;61.27;26.208000000000002;30.276;d1_2;d1_2;
993;61.34;61.58;33.876000000000005;32.472;d1_0;d1_0;
986;61.69;62.75;21.6;12.492;d1_1;d1_1;
966;61.69;62.26;28.907999999999998;33.12;d1_3;d1_3;7.80
961;63.11;63.33;36.828;34.956;d1_2;d1_2;
950;64.75;65.37;26.856;30.96;d1_3;d1_3;8.80
940;66.86;67.27;45.216;42.480000000000004;d1_2;d1_2;
752;67.24;83.53;10.008;50.112;d2_0;d3_4;27.40
988;68.34;69.01;24.12;29.232;d1_3;d1_3;8.90
963;70.90;71.70;23.184;22.14;d2_0;d2_0;16.50
698;73.08;73.30;34.992000000000004;38.16;d1_4;d1_4;8.60
1000;73.31;87.40;22.392;43.344;d2_0;d3_4;25.60
981;86.55;86.86;55.908;57.996;d2_0;d2_0;7.40
1057;88.22;88.39;47.412;47.664;d1_1;d1_1;
