lcStrategic,lcCooperative,lcSpeedGain,lcKeepRight,lcContRight,lcOvertakeRight,lcStrategicLookahead,lcLookaheadLeft,lcSpeedGainRight,lcSpeedGainLookahead,lcSpeedGainRemainTime,lcOvertakeDeltaSpeedFactor,lcKeepRightAcceptanceTime,lcCooperativeSpeed,minGapLat,lcSublane,lcPushy,lcPushyGap,lcAssertive,lcImpatience,lcTurnAlignmentDistance,lcLaneDiscipline,lcSigma,jmIgnoreKeepClearTime,jmDriveAfterRedTime,jmDriveAfterYellowTime,jmIgnoreFoeProb,jmIgnoreJunctionFoeProb,jmSigmaMinor,jmStoplineGap,jmTimegapMinor,jmExtraGap,jmStopSignWait,impatience,Car_speedFactor,Car_speedDev,Car_minGap,Car_accel,Car_decel,Car_startupDelay,Car_sigma,Car_tau,Bus_speedFactor,Bus_speedDev,Bus_minGap,Bus_accel,Bus_decel,Bus_startupDelay,Bus_sigma,Bus_tau,Medium_speedFactor,Medium_speedDev,Medium_minGap,Medium_accel,Medium_decel,Medium_startupDelay,Medium_sigma,Medium_tau,Heavy_speedFactor,Heavy_speedDev,Heavy_minGap,Heavy_accel,Heavy_decel,Heavy_startupDelay,Heavy_sigma,Heavy_tau,Motorcycle_speedFactor,Motorcycle_speedDev,Motorcycle_minGap,Motorcycle_accel,Motorcycle_decel,Motorcycle_startupDelay,Motorcycle_sigma,Motorcycle_tau,Taxi_speedFactor,Taxi_speedDev,Taxi_minGap,Taxi_accel,Taxi_decel,Taxi_startupDelay,Taxi_sigma,Taxi_tau,objective
50.07450712295169,0.47926034217819335,50.09715339919479,50.22845489636612,0.46487690812552634,49.964879349382635,3000.236882788969,5.11511570071939,4.929578498591076,5.081384453158668,19.930486922219192,-0.0698599316066791,20.036294606304224,0.21300568835543754,1.0412601163773687,4.915656099179265,0.34807384975072275,0.3471375885081029,4.863794893745929,0.7881519904772277,5.219849996419402,4.966133121268544,5.010129366584024,4.78628477486328,4.91834139632601,5.016638642092383,0.3273482262460846,0.5563556305503261,0.40990265827801287,2.4562451638242826,2.9097423571262486,2.7778469796122938,2.997975376784852,0.3413401681433378,1.3733842947560495,0.11686954427412952,3.031330226979855,3.956042849532743,4.0507674763553645,2.529529887607151,0.6107726887392595,2.025705884817583,1.2326523133774294,0.2548332614272789,2.7782157512155927,4.1420204059267265,4.180902246275486,2.658572878334354,0.5515442520254465,1.7355360751475846,1.2986140775231358,0.24223586164166805,2.89845848039599,4.34175440851215,4.404655020590015,2.639696702739269,0.37411307301199903,1.9536165315419778,1.299691272053715,0.4463370335376685,2.9281212346603835,4.222150117639921,4.084043480051689,2.320562113479532,0.6218836297006523,2.203444067457776,1.8141980470589567,0.4505360845079752,3.0542476530034435,4.153227965388546,4.304211654688971,2.7307154730455094,0.49462585820075367,2.234706995463166,0.8570205027848801,0.4232910138359204,3.0130576653330254,4.2051467915667216,4.263764771130702,2.201850301066621,0.46704760942989193,2.0535695314736495,696.7933467741935
50.22168410671123,0.42225941985617454,49.87872581167076,49.924736305784954,0.6373106525589334,50.04931281679268,2999.9205356787124,5.076990443584049,5.014561703434732,5.145297545942327,19.89469139379471,-0.049149651650857315,19.941183346665994,0.28047101761831644,1.3444184207397085,5.039158648983721,0.500767025979513,0.26481156523745325,4.787692058496112,0.9369024705814678,4.948592195600363,4.879656868647502,4.975806818709599,5.060608478513175,5.282932025619951,5.02618707111489,0.5386331710806622,0.4888329287884647,0.21217940373691224,2.4960228483555578,3.0090346967584853,2.8694933011313775,2.971145292269637,0.5452330115173359,1.244793126597957,0.12469455312221114,3.1714271851717237,4.362792499583143,4.3686575414066615,2.363588637890627,0.7104242788773112,1.7897170835739602,1.3380308184889635,0.3714230411138639,2.851415564872198,4.165053009729024,4.264948124033916,2.4244764875202387,0.26739367744978,2.0102847535046804,1.0906495847707753,0.37104107376505036,2.862081991924245,4.482497674275574,4.1325081375787605,2.451689152415452,0.6220317494720953,1.8153639354173503,1.2841201968591707,0.4960784670578915,2.758868693100108,4.2776961089208365,4.288983892890722,2.617277935869065,0.31445015253991615,1.801923657606191,1.9032943856507514,0.34454952095871855,3.037575485527518,4.301969417896742,4.147991937853493,2.5348395628396494,0.5439628010266268,1.8928425175874348,1.529878805064592,0.37107818858936037,2.821296194215608,4.348487665302515,4.1037907957788695,2.6180683778645393,0.6737978145865099,1.8768915720421129,472.2774193548388
50.14450641938665,0.5619171767948393,50.123309174376125,50.28451946786006,0.46319169282331996,49.88693923064943,2999.8665723474073,4.877627934936509,4.9884346871718614,5.0511730770495875,20.041503872971127,0.12407831958524393,20.001950298052108,0.7180318398679173,1.2603011361230128,5.408029106944915,0.5938510177799702,0.1714250337551811,4.839364362226435,1.0723717007342515,4.966480173425242,5.107101445525982,5.070986595938859,4.989075509893231,4.87297908346066,4.772769452443224,0.4330216953471926,0.6284619340531965,0.532114609913068,2.3131358789178362,3.0259776140735886,2.5577986994853923,2.8674187976447785,0.5230592298838599,1.2587314887836936,0.12855079638754388,3.0536692821455054,4.3341195767535465,4.412461450783369,2.658074066838958,0.29334455449118413,1.859322727124871,1.3272572685957698,0.37706991334587303,3.0772592257265967,4.827925581094766,4.335635978555053,2.670339727644456,0.6431044528856982,2.0977116070844195,1.2027081715018875,0.4138489234427802,2.8840725421289735,4.2144760609778125,4.177193070563766,2.5122815327817145,0.847210640771709,1.7199004861143825,1.3529426691471726,0.14191608360051772,2.9292076302142136,4.413348665205635,4.259642367385952,2.3383320730156196,0.3927002563856394,2.1019437027117642,1.7154405962331913,0.33247011493318807,3.006836059426062,4.152255835538718,4.57160534016305,2.5950919700450976,0.19621527540376754,2.0279693921667477,1.1507275510191988,0.4278708478379095,2.8811163801218247,4.232788725708618,4.325751694585891,2.6298695348853665,0.31994675607078193,1.9498223363980145,548.98125
49.928758203325856,0.4020005553582025,50.26481845899131,50.06074736776728,0.310866945550173,50.137679711812794,3000.318324594152,5.154870450113671,4.772093393370065,4.9273644904616525,20.190037831141723,-0.1061511318297282,20.066573401342602,0.6161960290768341,1.1609592423350565,4.9910711149244715,0.013805155648442313,0.14634026099374417,4.962114361475324,0.8128303542890113,5.244864681726193,4.785476046370428,4.933992441534143,5.019611361628374,5.216194157153701,4.784617394076677,0.6744773289053124,0.5015349844238151,0.3527711887016334,2.5693167468516163,3.0298595005414004,2.409965766575658,3.0104705170492814,0.442201797469825,1.267027954802603,0.39932172082641,3.237907744729613,4.064323486179927,4.569962419875937,2.2071798667488127,0.47723168042656705,2.0882497871897883,1.2921498595940566,0.20659262296315636,2.968780824870019,4.176047830653635,4.161592806779188,2.6274439668584053,0.553553890302755,1.8960604552465063,1.3849440954015226,0.3460963615936181,3.1219331839386766,4.344447378502064,4.125646653867702,2.41597002593931,0.6120978684352314,2.0915587219835934,1.24686465002301,0.31759974064632956,3.1916567460721734,4.16126099107775,4.3320677096766165,2.469669937039022,0.46734654525962005,2.1648230602899146,1.9488174351447203,0.42203143072866234,3.195829940682843,4.253150708802434,4.352297311949743,2.4534579716253195,0.548627087674156,1.9804776728825533,1.2645500512607992,0.38927763654092556,2.877261209751612,4.563872827718904,4.099090215529146,2.3178629346174433,0.6737251052136972,2.1187552693013125,724.3123991935485
50.09361797255782,0.5942518838602854,49.9981629818327,49.865411598079056,0.5113707114624677,49.8984254335951,3000.1462684951402,4.977941298621887,4.876174816457311,4.9517918591959065,20.061940095823704,-0.08455925008439591,19.876666038224712,0.5365533714749733,1.3367452993443543,4.923957828189843,0.42934356482953934,0.3348078514148693,4.782784964721024,0.7888779879319355,4.892232052576887,4.967982517265886,5.046636760450584,5.221306536209896,5.128650826161544,4.976008854789597,0.4971475235927682,0.3496181195254569,0.49722298218904704,2.4567004385057714,3.0484086695670576,2.375913012942613,3.077903497189584,0.7299154632515775,1.2336856395104305,0.3602580442959666,3.103523871206947,4.189815571413016,4.283614651138602,2.5018889050358184,0.5146517721382627,1.8840456335987554,1.2536766202949847,0.3747017023033349,3.2176773812157755,4.393894572185288,4.572986427875098,2.384894566860794,0.630851925264503,2.0275021225582366,1.5784804544779925,0.178751486722319,2.8740377298105613,4.160088197544049,3.9314051512080415,2.4211341018993116,0.3861262124600984,2.022559852050224,1.3012652093724069,0.418564249477006,3.142568791563894,4.163461232890505,4.115232704532881,2.573790710314671,0.30195729060172516,2.2747297033396405,1.9980768619575682,0.22962077699428096,2.7430191655543763,4.4530894005600885,4.232818289862082,2.685680485228388,0.2608253510608958,1.9100897445431695,1.2507865904494226,0.3070474113474951,2.9324870507017353,4.343431876489688,4.089849318851102,2.478642048443431,0.5180452249901931,2.077169636441856,615.0876008064515
50.10674223171333,0.33130358336068233,49.769882593758844,50.19165187386715,0.549847223375384,49.88772667722032,3000.232673647572,5.017351269204066,5.176895440512057,5.010127827790907,20.309114073568463,0.26330289241654364,19.962655104473807,0.6457367978692895,1.3968072188373324,5.205296611334174,0.3552600688229831,0.4029087857316502,5.158765415565119,0.7361860206727696,4.822509058589656,4.694111256493005,4.959588432730563,5.10763284784387,5.225356855695479,5.011114386488298,0.744296204793606,0.29298137306232946,0.244488271738606,2.4916676978273204,3.057610871188657,2.4950956950834375,2.689877633884935,0.48663172508001223,1.0543255183002385,0.4004530261162116,3.0549909440195617,4.109014851324276,4.172918176377933,2.341114193379596,0.4905979060924572,2.14327492990366,1.1021373063706368,0.3756089597317295,2.920459223251921,4.131065811767329,4.23394499568984,2.344709201293828,0.4169501735068649,1.820312947493355,1.5447177550979003,0.3052896972898856,2.8950378457855694,4.282098023907559,4.233150237746265,2.4668534484665012,0.5921281507921002,2.113630105777507,1.1704220135647634,0.21362415653555622,2.958740735969596,3.9046989820150433,4.022712748265802,2.7050390164641973,0.746754786292378,1.9626431134875773,1.9114870249637248,0.34668943057662216,3.461851270802021,4.417943302473784,4.230811542275827,2.356662728589217,0.2590224726923948,2.0305209039022776,1.1365422688886435,0.1133478129762977,2.90300957278943,4.087760182279364,4.503083281862442,2.6322523340806825,0.49880404546468465,2.222002585324568,866.6209677419355
50.01160524614714,0.3708072910247424,50.22846889021088,50.080836654424495,0.34441269737026836,49.9714491112422,2999.8686567814693,4.792579155024364,5.138927309822288,5.286414067850726,19.79021358474557,0.0844459519074611,19.90240290050922,0.4269306132290376,1.2111401528077363,4.870400199189417,0.5072783151993309,0.17535619050555218,5.040568969133706,0.992464196278092,4.964157355867288,4.863863707496297,4.913483139830507,5.113310272970207,5.0751386777260175,4.853364477999663,0.5149000820333242,0.6127099240807072,0.24958493248908975,2.5815054700995113,2.900604617966545,2.585591418160246,2.8855088925675894,0.22926223718307503,1.0058635730050407,0.30721289593131934,3.0389592304514554,4.114349445860018,4.3457910883404995,2.250766063825548,0.49008778844459333,1.8183430286681155,1.152222079793052,0.30710998711541204,2.8709345325218036,4.192315085569468,4.40094815523446,2.4134637396044796,0.6253574857556622,1.8305389087102433,1.3294730496091869,0.48375798240654566,2.6292415694121605,4.1304618486186655,4.336563669297316,2.469542170659085,0.5556737820292114,1.9093990731126946,1.2629889274773205,0.2766475745885563,3.1751737179262967,4.288164546003725,4.300642313801589,2.4382160817205993,0.42685621205309593,1.9351137001649168,1.8841702025486886,0.23684974801082814,3.0434680308300828,4.561323217876174,4.38067428295658,2.4510943529639837,0.6801899989313839,1.9387859693365321,0.9442675247887188,0.1487801379780462,2.7193682072594934,4.197270501737674,4.25276288828097,2.751477710414849,0.5490414982744859,1.9671332974243008,801.0721774193548
50.12441083717752,0.16832950141077002,50.03534222681653,50.11562999060113,0.2782115221861766,50.17156362954009,3000.0507746468847,4.937706547028758,5.094917742928193,5.34060579784369,20.02728010460037,0.0372333376800144,19.93109536089052,0.3725223340905931,1.424551435721062,4.87158625160305,0.5107350403144986,0.2283506402823043,5.071847762430633,1.0500498956360353,5.15563288958918,4.923496560560848,4.959518216661324,4.85318338363357,4.933355035703559,5.056595936693089,0.6135500926669291,0.3616729240560961,0.630443115074412,2.703349274599294,3.0620163699189704,2.781524693336765,2.8839293553634935,0.31329803773330706,0.9831864312208803,0.4755885640592773,3.098157003095382,4.241662111254649,4.291996267020935,2.3311726281557226,0.8668717449247414,2.0193836618817738,1.2664096394322162,0.40886784800925136,3.0721533205553344,4.2835835251283925,4.131425505859888,2.5707222803384155,0.7823119371387414,2.201819036792192,1.4889852800214276,0.22331526386414324,2.8515545702295224,4.231131352215435,4.2583590120745365,2.664134232180031,0.24612163667349873,2.2294405222376885,1.2262979769856968,0.23596553587043215,2.848178789378044,4.001762266159065,4.373480255662056,2.5109981175588083,0.306498313900871,1.8057304846366395,1.7746302680726913,0.44963654315234314,2.9610596827304114,4.024519070534207,4.213136966998547,2.4590896934592577,0.09544924318369558,1.9918554074967059,1.2153582574009432,0.4044357306370735,3.2773562670392926,4.418992688658722,4.209664778079889,2.3340131181717743,0.8860228004087167,2.0088832038349427,941.0384072580646
50.00208939378694,0.496381234726936,50.02971275035022,49.97834589860028,0.4139504890913646,49.91797090872563,2999.9950869914933,4.918485936404797,4.893072611002678,5.015964621764273,19.96175318417529,0.22560046145615548,19.602351619129394,0.6637273256217822,1.4869143744783477,4.688988620535511,0.44859635939146125,0.24428329255238893,4.788870928534747,0.8833261451599048,4.833411591626557,5.262843932176493,5.140353641752246,5.190735939185611,5.108252393776266,4.83063965262448,0.4213207127133669,0.5734073927105828,0.3166776987999793,2.6069516557274395,2.963950530840802,2.443775816103397,3.1066460761092682,0.5666408376530994,1.1958539525987668,0.47390318181342705,2.837836941222185,4.342392425481384,4.338967250107658,2.453566929914974,0.5489211465204622,1.8123282718076466,1.3886076025424763,0.2722639523174448,2.9215894432525,4.407355701503229,4.144345482979792,2.2887247507927677,0.2664987898896666,2.0909042087016534,1.0579297414142552,0.43677268710220885,2.6877006868010804,4.504476679052077,4.281653662317969,2.485492546697153,0.41825934588202374,2.059872498051032,1.2443545949852355,0.4655012362032678,3.0171347741698207,4.27254610280873,4.195456106181644,2.491457828303742,0.5461720671354178,1.7434645737403687,1.6772359519160098,0.41149416895507274,3.025630878440899,4.222401338408323,4.25276520798446,2.552139513014795,0.4190324933606008,1.883249094466225,1.2793781138325653,0.15323737180565403,3.0612407512774484,3.994600468326348,4.404380687920374,2.570893037249184,0.5384063335810744,2.147410928073725,764.2994959677419
50.249821166669385,0.6521556025304976,49.72386852855476,49.808063103885885,0.40627698475320684,50.00391366946353,3000.077649137152,4.8911379633729375,5.028015151330504,4.886691938336174,19.90827177023444,-0.21100057977027822,19.861513999774875,0.29724570196521605,1.153617762454267,5.158047715042935,0.3575887773042036,0.5051385972200888,5.073998497306305,1.027725739765209,4.8712447627965725,5.105047827027351,4.9136531677609385,5.018301728865592,5.384018300479206,4.9855907953904675,0.6723937319925477,0.39452179971406526,0.49475163682002005,2.7656247923275648,2.905953220979661,2.7718724227028617,3.1061648618076103,0.41562828590942524,1.344863127512537,0.44588628083751236,3.093273541778098,4.014460978086247,4.140926896351928,2.462871321739692,0.48883471331424855,2.093103142182062,1.276655832780623,0.10030690568702047,3.057031207735942,4.341590374908626,4.333970922438596,2.662121754938863,0.6250919843575676,2.06887906982573,1.2394748223965335,0.1491518879229546,3.0644447762084464,4.2811541598694625,4.29073816693589,2.3084812908511148,0.3378359817253579,2.157978418617849,1.2440665170825238,0.4022287822825172,3.0042479118281347,4.254463586944935,4.390747891752705,2.4225903171598637,0.5144186792103328,1.9306559583568137,1.7598229429588066,0.2536222868191483,3.0333214473374013,4.178184685316044,4.4383714589096375,2.3658030950487765,0.4719680227306377,1.9340374051843285,1.4670564764438427,0.3294845648253938,3.154783853664388,4.0271554814681645,4.290059445101373,2.633451047623298,0.512343200483969,2.15982995010508,637.9101814516129
